Date,CumReturns,SPY_CumReturns
2024-07-16,0.4612679263090791,0.16563406145916781
2024-07-17,0.4618754521211621,0.1492905390188115
2024-07-18,0.4442276478463123,0.14045835394311434
2024-07-19,0.44963180910545253,0.13288504870643947
2024-07-22,0.4631834809095947,0.1445649849737618
2024-07-23,0.4636413448935266,0.14276967999873214
2024-07-24,0.42171682732911164,0.1168716437306232
2024-07-25,0.44512187693830785,0.11105233155430061
2024-07-26,0.46312983330716406,0.12349578253739613
2024-07-29,0.43745549987751464,0.12415614341743542
2024-07-30,0.43881748358754846,0.1184606410341853
2024-07-31,0.4440556444007986,0.13664078036424865
2024-08-01,0.39223911270657386,0.12054487751003728
2024-08-02,0.3737851667672376,0.09968210869609861
2024-08-05,0.31943821113928883,0.06765529874446585
2024-08-06,0.3223685853911651,0.07749861812208114
2024-08-07,0.3158230186632178,0.07029661631366402
2024-08-08,0.29730484592625706,0.095039052529444
2024-08-09,0.29798889770147485,0.09986776041022782
2024-08-12,0.2853744091846955,0.10044562341187202
2024-08-13,0.30426418927907695,0.11854313891258106
2024-08-14,0.3006481809364936,0.1220719069415841
2024-08-15,0.339496935267912,0.14130449248824273
2024-08-16,0.3407579731620902,0.14386331217904558
2024-08-19,0.3488931578689731,0.15480026373697386
2024-08-20,0.3381541817088276,0.1529224608835491
2024-08-21,0.37126274574093965,0.15688450021282607
2024-08-22,0.3604324211513217,0.1478046955509842
2024-08-23,0.4279440909330954,0.16000052694793476
2024-08-26,0.3969006942328799,0.1572352736347049
2024-08-27,0.3772770115846644,0.158824270938267
2024-08-28,0.34072313977363056,0.1520969782957604
2024-08-29,0.3488217133942666,0.1522001321314943
2024-08-30,0.3492269837750903,0.16319905156143855
2024-09-03,0.29976349557430426,0.13926156792706856
2024-09-04,0.2954995504367959,0.13692971186507186
2024-09-05,0.26389003056629634,0.13416445855184223
2024-09-06,0.2237978847434101,0.11507633875559464
2024-09-09,0.21953105067145717,0.12756097570240787
2024-09-10,0.22272725951261996,0.132472307412546
2024-09-11,0.21788015283347728,0.14409027580785239
2024-09-12,0.23741313943533093,0.1537272875140001
2024-09-13,0.28321722446720643,0.15975290736179004
2024-09-16,0.2955863194389934,0.16146571445842484
2024-09-17,0.30899927342564504,0.16194029767337592
2024-09-18,0.3106125109885689,0.15849415347372742
2024-09-19,0.32559193675803,0.17826316415639365
2024-09-20,0.3056532742533027,0.17622635452897017
2024-09-23,0.29868473994797906,0.17916559134710752
2024-09-24,0.2975256238218058,0.1825395547455675
2024-09-25,0.2790415090340974,0.17993144793819038
2024-09-26,0.2912580652374004,0.1846094647403389
2024-09-27,0.2926459054281947,0.1828914040702403
2024-09-30,0.295551942747335,0.1876315788141263
2024-10-01,0.2819361307327328,0.17699221112005303
2024-10-02,0.27957836911201395,0.17748896930483338
2024-10-03,0.26899901070278465,0.1753363083916919
2024-10-04,0.2846273873683396,0.1860169883763103
2024-10-07,0.26749177376573985,0.175294869763867
2024-10-08,0.2597529879291025,0.18641027632880824
2024-10-09,0.26328430405860104,0.19462788470343706
2024-10-10,0.25944622508695603,0.19253725539475286
2024-10-11,0.2766534474929325,0.19967847014417073
2024-10-14,0.2795687007948291,0.20948982330542343
2024-10-15,0.2732761574670983,0.200092477410581
2024-10-16,0.3003358653205379,0.20530856468805525
2024-10-17,0.3037698366783279,0.20541203492033788
2024-10-18,0.30506218306178967,0.21004873943194124
2024-10-21,0.2831999472756508,0.2080615803555399
2024-10-22,0.2781295551888596,0.2074199133106518
2024-10-23,0.266794790212763,0.19638725766408083
2024-10-24,0.2703692039258796,0.19897464515754537
2024-10-25,0.27615020306684634,0.1985606378911351
2024-10-28,0.28994067176715776,0.2022658576376355
2024-10-29,0.29397548904246373,0.20421157808621193
2024-10-30,0.27789993743914976,0.200568516281449
2024-10-31,0.2474278198269717,0.17703364974787816
2024-11-01,0.2539233776290757,0.18200135793296202
2024-11-04,0.26338287627551726,0.1794554090673226
2024-11-05,0.30131806448906473,0.19371711925224622
2024-11-06,0.32756394044454407,0.22339955782839427
2024-11-07,0.34996551321092895,0.23285906166497417
2024-11-08,0.359188768215964,0.23819946482592336
2024-11-11,0.36987100336546086,0.23937932868341694
2024-11-12,0.3582076217493748,0.2355293264140892
2024-11-13,0.35917109728182894,0.23612955483115217
2024-11-14,0.36039618598457857,0.2281810448628261
2024-11-15,0.31263509854633864,0.21244977943747378
2024-11-18,0.3155465722656825,0.2174176139598376
2024-11-19,0.31940730103813864,0.22186784464622877
2024-11-20,0.32553679821448966,0.22228185191263905
2024-11-21,0.34113373975069816,0.22884343122162676
2024-11-22,0.3743318602548571,0.23265212120040957
2024-11-25,0.40451560383127383,0.23683337981777797
2024-11-26,0.4043008832565076,0.24329148889448282
2024-11-27,0.40653201283976625,0.23952423754352492
2024-11-29,0.4115041444116265,0.24722424208218086
2024-12-02,0.4042338611369145,0.24658397533287224
2024-12-03,0.4007723009938855,0.24716215061547442
2024-12-04,0.4086233560239858,0.2549064474027187
2024-12-05,0.4137713384145363,0.25284130159278706
2024-12-06,0.4057445271582041,0.25521626969280753
2024-12-09,0.41005738894050325,0.24875235322400124
2024-12-10,0.4154665499623933,0.24486986901760988
2024-12-11,0.40986362142594657,0.2544935190779307
2024-12-12,0.37586765064422445,0.2480296026091242
2024-12-13,0.3623469381094948,0.24778179519565224
2024-12-16,0.35120347963661414,0.25310978063179834
2024-12-17,0.3337327929576128,0.24794691610696873
2024-12-18,0.25994925260264945,0.2107537459491542
2024-12-19,0.2273778806471003,0.210381908782449
2024-12-20,0.2942661575684222,0.22491984547910526
2024-12-23,0.26635319602319707,0.2322550212537342
2024-12-24,0.2953530977929195,0.24595154819455667
2024-12-26,0.3039362433121622,0.24603451299236623
2024-12-27,0.2808267518886347,0.2329181072825688
2024-12-30,0.26337107078825905,0.2188484916930602
2024-12-31,0.2652224052285137,0.2144143014857418
2025-01-02,0.2767035099279289,0.21143047759135025
2025-01-03,0.2798136577802184,0.2265774973158281
2025-01-06,0.2659797546442422,0.23364329043903287
2025-01-07,0.26359897586967795,0.2196981220462384
2025-01-08,0.25048200840634083,0.2214800946089468
2025-01-10,0.21603978445313898,0.2028312268866812
2025-01-13,0.21393478235413022,0.20469616424719894
2025-01-14,0.21005225369345237,0.20635381608392134
2025-01-15,0.2300965265593684,0.22829737275090767
2025-01-16,0.22787866180347138,0.2259351524864459
2025-01-17,0.22148506992319628,0.23824341024197015
2025-01-21,0.25120223893238136,0.24957771691833086
2025-01-22,0.2343885713897811,0.25660215411335896
2025-01-23,0.23862262137014434,0.2634607881834965
2025-01-24,0.2208857547105163,0.2597723958613656
2025-01-27,0.20539312491414785,0.24195241729282535
2025-01-28,0.20488735514828882,0.2526237644110798
2025-01-29,0.21264652109286897,0.2470083376008021
2025-01-30,0.2212657572914456,0.25370116854604885
